unidade;papel;posicao;papel_do_ponto;alvo_E;alvo_N;raio_m;ancora;valvulas;planta;tipo;matriz;d_foco_OESTE_m;d_foco_ESTE_m;coordenada_da_planta;pergola_por_cima;porque;margem;se_positivo;se_negativo
U2;FOCO — oriental;U2-P3;sintomaticas;530977.0;4655117.0;90;"foco ESTE, E530977 N4655117 (G34); disco de 90 m RESTRITO as celulas com altura mediana >= 0,5 m em 06-07-2025";v13 (ponto de valvula a 80,8 m) e v14 (93,2 m), bloco B3;U2-P3;sintomaticas;solo 40-80 cm;496.1;0.0;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;Nao existe biologia do lado oriental. A unica amostra e um composto de bloco sobre 9,92 ha dos quais 16,3 % eram chao lavrado em 2021, e a contagem 28/37 NAO pode ser atribuida a plantas do foco ESTE (B7). Sem esta unidade nao se pode dizer se os dois focos sao um problema ou dois — e D1 e S20 ja dizem que os dois terrenos tem historias OPOSTAS.;"NAO HA VAZIO DE TERRENO DECLARADO DESTE LADO, e essa assimetria e ela propria informacao. PERGUNTA DE UMA LINHA, A FAZER ANTES DA CAMPANHA: «ve deste lado um vazio comparavel ao do lado poente?» Se a resposta for nao, os dois focos sao fenomenos diferentes e sabe-se por uma pergunta em vez de por uma campanha. METADE DO DISCO NAO E COPADO: 0,47 m de altura mediana, 50,2 % das celulas abaixo de 0,5 m em 06-07-2025; o limiar operativo de 0,5 m cai a 0,03 m da mediana da propria unidade — corta-a pelo centro — e o IFAP declara KIWI em 65 % do terreno abaixo dele. A particao vale A 06-07-2025 e e HIPOTESE para 2026. E 52,4 % do defice de 2026 no disco de 120 m ja estava em defice continuo desde 2024 ou antes: esta unidade esta CONFUNDIDA com operacoes de gestao ate o registo de operacoes chegar (GES-04).";MESMO agente que T1: um problema com duas expressoes, e a cronologia pode manter-se numa faixa unica. AGENTE DIFERENTE: dois problemas distintos, o dossie separa-se em dois, e e o resultado que mais muda o relatorio.;com T1 positivo, o lado oriental deixa de ter suporte biotico e a hipotese de operacao de gestao (GES-04) sobe sozinha ao topo — sem que se tenha gasto um euro a testa-la.
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P1;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P1;assintomaticas;raiz fina;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P1;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P1;assintomaticas;colo/tronco;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P1;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P1;assintomaticas;solo 0-30 cm;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P1;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P1;assintomaticas;solo 40-80 cm;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P2;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P2;assintomaticas;raiz fina;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P2;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P2;assintomaticas;colo/tronco;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P2;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P2;assintomaticas;solo 0-30 cm;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P2;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P2;assintomaticas;solo 40-80 cm;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P3;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P3;assintomaticas;raiz fina;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P3;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P3;assintomaticas;colo/tronco;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
U3;PAR SAO — ocidental (o controlo que nunca existiu);U3-P3;assintomaticas;530260.3;4654936.1;40;ponto da valvula 6, bloco B2 (ficheiro operativo valvulas_por_area.json, G35);v6;U3-P3;assintomaticas;solo 0-30 cm;253.3;739.2;A PRODUZIR NO TERRENO — obrigatoria. Nenhuma das 221 amostras deste caso tem coordenada, e e esse o defeito que as torna inutilizaveis.;A REGISTAR NO TERRENO — ha pergola por cima desta planta? Custa zero e re-certifica a particao de altura de 06-07-2025 no ano que interessa.;E a unica unidade do bloco B2 com os TRES indicadores a zero: 0,0 % de defice em 2026, 0,0 % de declinio novo M2 e 0,0 % de chao lavrado em 2021. Mesmo bloco, mesma fila de valvulas, MESMA ORIGEM DE AGUA e mesmo material vegetal que T1 — o corpo principal e todo pe franco de Erica (G19/G36). Emparelha com T1 em tudo excepto no defice, que e a definicao de um controlo. NENHUMA COLHEITA DESTE CASO TEVE ALGUMA VEZ UM ASSINTOMATICO.;DUAS CONDICOES, E NAO SAO OPCIONAIS. (1) «0 % em defice» quer dizer «nunca abaixo da referencia menos 0,05», e a referencia esta ELA PROPRIA a cair (INS-04): isto e «demonstravelmente nao pior do que a referencia», que e mais fraco do que «sao». (2) A data de plantacao TEM de ser confirmada antes (GES-08): pelo menos 5,37 ha do poligono nao tinham fiada em 2010 nem em 2012 e tinham-na em 2021, a localizacao exacta dessas hectares NAO esta estabelecida, e o enchimento de uma pergola nova vale +0,06 a +0,11 NDVI/ano — varias vezes o efeito procurado. UMA UNIDADE JOVEM PARECE SA E NAO E CONTROLO. Escolher o controlo pela aparencia do que se vai medir e a mascara derivada do sinal outra vez.;o agente esta tambem no terreno sem defice: DEIXA DE EXPLICAR O PADRAO e sai da lista de causas. E o desfecho que ja aconteceu ao M. hapla, e e o desfecho MAIS PROVAVEL para os Fusaria, que sao comuns em solo e madeira de pomar. E precisamente por isso que tem de correr: e o unico ensaio deste desenho que pode BAIXAR o numero de candidatos.;"com T1 positivo, o organismo passa a ser o PRIMEIRO deste caso com contraste de lugar A DUAS ESCALAS — orla contra fora-proximo (T1c) e foco contra terreno sao (U3). Nao e causa; passa a ser a linha que merece uma segunda epoca, e a unica que a merece."
